nc가 야구를 잘할 수밖에 없는 이유.jpg,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2317905&m=view,"예전에 관계자한테 들은 얘기 중 하나입니다;;요즘 므르브에서 보편화되고 있다는 스탯캐스트 알고계시죠?본래 이지스함의 레이더장치의 일종으로 쓰이는 것인데(저도 자세한건 잘 몰라서 ㅠㅠ) 이걸 야구에 도입해서 요즘 잘 써먹고 있다고 하더군요경기장 곳곳에 이 레이더를 설치해서 경기장안에서 움직이는 선수들의 움직임을 파악하고 이 움직임을숫자로 기록하여 유의미한 통계자료를 만들어 활용하는 것인데요이 스탯캐스트 트랙맨이라는 장치가 재미있는게공을 치는 순간 날아가는 공의 방향과 괘적을 알 수 있고그 순간 공을 잡으러 출발하는 선수의 반응속도와 속도는 물론 어디에서 어떻게 움직이는가예를 들면 어떤 선수는 공의 낙하점을 제대로 파악하고 직선경로 →→로 움직이는 선수가 있는가 반면에어떤 선수는 낙하점을 파악하지 못해서 구불구불→↓→  움직이며 달려가다 공을 놓칠 수 있겠죠이런 부분들을 파악하여 수비가 좋은 선수는 누구인가 또는 어떤 종류의 훈련을 시키는 것이 좋겠는가 등을 파악할 수 있습니다또한 투수의 분석에도 매우 요긴하게 쓰일 수 있는데 투수가 얼마나 길게 공을 끌고 나와서 던지는지어떤 팔각도에서 어떤 구질의 공을 던지는지공의 회전수는 물론 속도도 모두 파악이 가능합니다이런 부분을 모두 숫자로 표시해 기록해두기 때문에 선수의 훈련이나 투수 공략에 매우 큰 도움이 될 수 있죠예를 들면 보통 투수들이 와인드업 과정에서 2미터의 거리를 도약해 공을 던진다고 했을 때공이 맞아나가는 우리팀 투수가 1.5미터 정도밖에 도약하지 않는다는 기록을 본다면 공을 좀 더 끌고 나와서 던질 것을 주문할 수 있겠죠그리고 트랙맨으로 김광현이 직구를 던질 때 90도 각도로 팔을 올려서 던진다는 기록을 확보한다면선수에 따라 직구를 좋아하는 선수에게 공을 90도로 높이 올려서 던질 때 공략하라는 주문을 할 수 있겠죠또 어떤 선수가 평소에 직구를 90도 각도로 던져왔는데 시즌 막판에가서 같은 구질의 공을 던질 때 팔각도가 낮아졌다면 이 선수는 지쳐있다는 판단을 할 수 있는거죠(물론 눈으로 봐도 압니다만)이런 세부적인 기록들을 nc에서는 현재 수집하고있고 팀 자체적으로 분석팀을 만들어 통계를 선수들에게 알려주고 있습니다다만 우리가 아는 war이라던지 하는 세부지표로 알려주는건 아니고 이런 분석을 모두 마친 후 ""이 투수는 너에게 바깥쪽에르 승부할테니 바깥쪽 공을 노려라""라는 식으로 알기 쉽게 직관적인 팁을 준다고 하네요가끔 선수들이 코치님이 무슨 공을 공략하라고 하셨는데 그 공을 공략했더니 좋은 결과가 있었다고 말하는 경우가 있는데 이런 통계자료를 이용한거라고 볼 수있겠습니다현재 nc는 이런 트랙맨을 활용한 본격적인 통계자료 활용을 하고 있으며나머지 8개팀이 세부지표들을 활용한 선수평가와 함께 경기에 활용하고 있다고 합니다다만 부산에 있는 1개 팀의 경우는 이런 통계자료를 활용할 생각을 하고 있지 않다고 강하게 비판하더군요물론 1년정도 된 이야기라서 지금은 통계자료를 활용하고 있을 수 있습니다아무튼 nc는 이런 통계 시스템을 구축하고 적극적으로 활용을 하고있기 때문에 좋은 성적을 거둘 수 있는게 아닌가 싶습니다  "
KBO리그 팀순위및 일요일 선발투수,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2317609&m=view,안녕하세요넥센 양훈 - 두산 장원준삼성 벨레스터 - 롯데 박세웅LG 류제국 - SK 세든KIA 윤석민 - kt 피노한화 마에스트리 - NC 이태양 
형님 리더쉽.gif,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2317736&m=view, 
솔직히 김경언 내린것에 대한 제 생각은 이렇습니다..,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2318176&m=view,뭐 벳이랑 공이랑 격차가 크니 마니 하던데 별로 공감안가구요걍 NC1차전 결정적일때 3구3진먹은 경기 그거때문이라고 봅니다그냥 화가난거죠 권력자가 화가나니 원인으로 보인 부하직원은 좌천된거죠솔직히 3할치는타자를 말도 안되는 이유로 내렸는데 주변사람들이 다 생각이 없는 인형이라고 생각하는걸까요?..전 저같이 생각하시는분들 많다고 생각합니다만..제가 억측하는걸까요??제가 한 생각이 억측이라면 다르게 생각해보려고 합니다
시즌초반 넥센팬들의 심리상태.txt,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2317640&m=view,"타자가 잘해서 이긴다 : 오! 박병호 강정호 유한준 빠져도 타선 폭발하네 ㅋㅋㅋㅋ어린 투수가 잘던져서 이긴다 : 이야 너희가 우리 팀의 미래구나타선이 침묵해서 진다 : 에휴 차,포,마 다 없는데 어쩔수 있나.. 어차피 올시즌은 쉬어가는 시즌이니까 ㅋㅋㅋㅋ계투가 망해서 진다 : 한현희, 조상우 다 빠졌는데 작년처럼 막으면 더 이상하지 뭐 ㅋㅋㅋㅋㅋㅋ선발이 망해서 진다 : 이팀 하루 이틀 이러는것도 아니니까 ㅋㅋㅋㅋㅋ핑계거리가 있어서 행복합니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
이대호 MLB 1호 홈런,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2311431&m=view,"
"
고양원더스가 김성근 감독에게 오히려 독이 된 부분도 있지 않을까요?,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2318204&m=view,"그 전까지는 자신을 비판하는 자들과 비난하는 자들 사이에서 스스로의 실력만으로모든걸 이뤄온 분인데..그 과정에서 본인야구에 대한 복기와 반성, 개선점 찾기 등이 이루어 졌다고 생각합니다.그런데 고양원더스 이후 여론은 김성근 감독은 영웅시 되었고(야구인으로서 의미있는 기여를 한게 사실이라 하더라도)독선과 아집에 빠져 자신 야구에 대한 비판과 복기를 하지 않고 스스로의 방법만이 옳다고 고집하게 된건 아닌가 합니다.김성근 감독의 과거 사례를 보면 충분히 다른 의견도 잘 수용하면서본인의 야구관과 접목시켜왔는데 어째 한화에서는 자기의 야구가 옳다는걸 증명하기 위해서선수를 기용하고 자충수를 둔다는 느낌도 듭니다.송주호 권용관 기용이 그 연장선이 아닌가 싶기도 하고.."
갓자욱의 나이스 플레이.GIF,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2312538&m=view,
박병호 한가운데 실투 얍삽하게 홈런.gif,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2311331&m=view,추신수랑 똑같네요 출처 엠게
KBO리그 팀순위및 일요일 선발투수,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2317609&m=view,안녕하세요넥센 양훈 - 두산 장원준삼성 벨레스터 - 롯데 박세웅LG 류제국 - SK 세든KIA 윤석민 - kt 피노한화 마에스트리 - NC 이태양 
새벽 5시 네이버 스포츠메인.jpg,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2318295&m=view,?나머진 다 실시간으로 바꾸는데?엊그제 끝난 기봉패 대문짝 스코어보드는 계속 안바꿈..
김성근 왜 까는지 1도 모르겠네요,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2315445&m=view,"솔직히 엘지 전부터 소사 우규민 상대로 이길뻔 했고 아슬아슬 진거죠 

그리고 실책이 이렇게 난무하는데 행복 수비 하는 애들 데리고 

어제도 1점차 패배고 

어떻게든 하드캐리 하는게 벤치 같은데 

송주호 나와서 안타도 좀 치고 

김태균 로사리오가 지금 송주호급인데 

욕을 왜 먹는건지 

김태균 84억 로사리오 190만불인데 

송주호 놓었다고 욕하지 말고 지금 못하는 애들 욕먹어야 할거 같은데 왕따시키는 논리인지 그냥 한명만 잡고 까는건지 

욕 지분이 거의 90프로가 김성근 

하주석 조인성 김태균 로사리오  얘들이 욕먹어야 할듯"
솔직히 김경언 내린것에 대한 제 생각은 이렇습니다..,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2318176&m=view,뭐 벳이랑 공이랑 격차가 크니 마니 하던데 별로 공감안가구요걍 NC1차전 결정적일때 3구3진먹은 경기 그거때문이라고 봅니다그냥 화가난거죠 권력자가 화가나니 원인으로 보인 부하직원은 좌천된거죠솔직히 3할치는타자를 말도 안되는 이유로 내렸는데 주변사람들이 다 생각이 없는 인형이라고 생각하는걸까요?..전 저같이 생각하시는분들 많다고 생각합니다만..제가 억측하는걸까요??제가 한 생각이 억측이라면 다르게 생각해보려고 합니다
형님 리더쉽.gif,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2317736&m=view, 
고양원더스가 김성근 감독에게 오히려 독이 된 부분도 있지 않을까요?,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2318204&m=view,"그 전까지는 자신을 비판하는 자들과 비난하는 자들 사이에서 스스로의 실력만으로모든걸 이뤄온 분인데..그 과정에서 본인야구에 대한 복기와 반성, 개선점 찾기 등이 이루어 졌다고 생각합니다.그런데 고양원더스 이후 여론은 김성근 감독은 영웅시 되었고(야구인으로서 의미있는 기여를 한게 사실이라 하더라도)독선과 아집에 빠져 자신 야구에 대한 비판과 복기를 하지 않고 스스로의 방법만이 옳다고 고집하게 된건 아닌가 합니다.김성근 감독의 과거 사례를 보면 충분히 다른 의견도 잘 수용하면서본인의 야구관과 접목시켜왔는데 어째 한화에서는 자기의 야구가 옳다는걸 증명하기 위해서선수를 기용하고 자충수를 둔다는 느낌도 듭니다.송주호 권용관 기용이 그 연장선이 아닌가 싶기도 하고.."
김태균 트레이드 생각해본적 있나요???,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2318194&m=view,김태균으로 선발투수하나 데려오면 솔직히 한화도 나쁜선택이 아니지않나요?? 로사리오 1루로 돌리고 김경언 지명타자로 돌리면 정근우 이용규 김경언 로사리오 최진행 이성열 하주석 조인성 강경학..타순 나쁘지않아요...아니면 김경언이1루봐두되구요..먼가 생각을 해볼만하지않나 보여져요..지금 아니면 김태균은 1년뒤엔 더심할거고 그뒤엔 더할텐데...가치있을때 파는것도 나쁘지 않다고봅니다..김태균이 한화의상징이지만 솔직히 너무 계륵이 되어갈거같다는 생각이 듭니다...홈런이라도 잘치면모를까...그놈의 타율과 출루율이 머그렇게 중요한거라고 4번타자 1루수에게는 홈런 타점이 중요하다구요..김태균을 판다면 받아쥴만함 팀이 잇을까요?? 이승엽이 곧은퇴하는 삼성? 아니면 1루수가없는 롯데? 아니면 우타거포가필요한 엘지?솔까 지금한화는 김태균주고 장원삼이나 받아오면 더 이득아닌가요? 삼성이 안하겠지만
김성근 왜 까는지 1도 모르겠네요,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2315445&m=view,"솔직히 엘지 전부터 소사 우규민 상대로 이길뻔 했고 아슬아슬 진거죠 

그리고 실책이 이렇게 난무하는데 행복 수비 하는 애들 데리고 

어제도 1점차 패배고 

어떻게든 하드캐리 하는게 벤치 같은데 

송주호 나와서 안타도 좀 치고 

김태균 로사리오가 지금 송주호급인데 

욕을 왜 먹는건지 

김태균 84억 로사리오 190만불인데 

송주호 놓었다고 욕하지 말고 지금 못하는 애들 욕먹어야 할거 같은데 왕따시키는 논리인지 그냥 한명만 잡고 까는건지 

욕 지분이 거의 90프로가 김성근 

하주석 조인성 김태균 로사리오  얘들이 욕먹어야 할듯"
김태균 나이탓은 진짜 말도안되는 소리 아닌가요?,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2318148&m=view, 빨리 반등을 좀 해줘야 될텐데요일단 장타력이 아예 실종됐고.. (잘맞아도 못넘기더군요)수비력은 리그 1루수중 최하위자꾸 나이때문이다 라는 분들이 있는데동갑인 추신수 이대호 정근우 다 펄펄 날아다닙니다홈런이 작년8월이후 없네요.. 시범때도 없었죠?이거 거의 똑딱이 소리들어도 할말없는 수준 아닌가요?1루 수비 리그최하에 똑딱이 90억 중심타자...이게 한화 초반 부진의 다양한 원인중 하나이기도 하다고 봅니다김태균 자리에 똑같이 90억받는 박석민이 있다고 생각해보면최소 개막전과 김태균의 포구에러로 패배한 게임들은 승리했겠죠 ..분발해야됩니다 한화의 상징같은 타자가 너무 게임을 기초적이고 치명적인 에러로 망치고밥상을 걷어차고 다니니.......어려울때일수록 잘해줘야되는데 태균이는 제가 본바로는 어려울때 항상 못하네요...시즌 말미에는 평균적인 본인커리에성적에 부합하리라 기대합니다만..지금 팀이 너무어려운데 좀 분발해줬으면 합니다 
배영섭 심동섭 트레이드 어떤가요?,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2318484&m=view,"삼성은 불펜이 약하고 기아는 외야가 약한데

물론 박해민 군대가면 자리는 비겠지만 외야수는 또 키울수는 있다고 봅니다. 투수키우는것보단 빠를것 같아요

삼성은 내년시즌 최형우 차우찬 없는데 당장 성적을 노릴팀도 아니고..

어떻습니까?"
부산고 윤성빈 강속구 투수 맞나요? 영상보니까 아닌거 같은데.swf,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2318363&m=view, 1년도 안된 세계청소년야구대회 투구 영상인데 폼도 정통파 강속구 투수의 폼과는 거리가 먼  어정쩡한 쿼터스로고 속도도 나오질 않네요. 오히려 같은 경기에 마무리로 나온 박준영이 훨씬 빠름130후반대에서 140 초반대로 형성되던 구속이 1년도 안되서 갑자기 155를 뿌리게 됐다는건가요? 안믿기는데.....아무리 성장기가 하루하루가 달라진다고 해도 불과 몇달만에 그렇게 변한다는건말이 안됨. 
[이벤트] 오늘 NC와 한화의 승리팀을 맞추시는 5명에게 스벅 기프티콘 드립니다.,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2318313&m=view,"안녕하세요. 엠팍 전문가님들.하루에도 수십번씩 엠팍을 들락날락 하는데,제목과 같이 많은 분들께서 이벤트를 하시더라고요.그래서 이런 이벤트들을 모아보고,또 야구경기에서의 나의 예측 정확성을 기록화하는 어플을 개발해보려 합니다.예를 들어, 오늘 경기의 승리팀을, 오늘 경기 어느팀 선발투수가 더 많은 삼진을 기록할지,또 오늘 경기 구원투수가 몇명일지, 이용규가 이번타석에서 용규놀이를 몇개를 할지를 예측하는 야구의 전문가보다 더 예측력이 뛰어난 분들을 한번 찾아보려합니다.일단은 페이스북에 임시의 페이지를 만들어 테스트를 할 예정입니다.5살 때부터 아버지 손잡고 야구장을 다니면서이번엔 안타다 아웃이다라고 훈수를 두시는 뒷 좌석의 아저씨들을 뵙고,또 시즌 전에 항상 O강 O중 O약을 예상하시는 전문가분들은 어느정도로 잘 맞히시는 분이실까라는궁금증을 안고 만들어 보려 하는데, 어떻게 생각하시는지 모르겠네요^^혹시나  더 재미있게 참여하기 위한 좋은 의견이 있으시면 댓글로 알려주시면 감사하겠습니다.(좋은 의견을 전달해주신 분께 소소하지만 아메리카노 기프티콘으로 감사함을 전하겠습니다.)그래서 거두절미하고 오늘의 이벤트!!4월 10일 NC와 한화 전 승리팀은 어디일까요?맞춰주시는 5명께는 ""스벅 아메리카노"" 기프티콘을 드립니다.^^댓글로 남겨주셔도 되시구요.페이스북에 참여를 해주셔도 되십니다.(페이스북에 참여하신 분들은 참여자의 예측 정확도 데이터를 계속해서 피드백할 예정입니다)https://m.facebook.com/story.php?story_fbid=1719120765039493&id=1704588033159433"
박병호 솔로 홈런 ㅅㅅㅅㅅㅅㅅㅅㅅㅅ,http://mlbpark.donga.com/mlbpark/b.php?b=kbotown2&id=2311292&m=view,첫 홈런 ㅅㅅㅅㅅㅅㅅㅅㅅ결국 한명 치는군요....최지만-박병호-이대호-추신수4명중 한명은 치는군요. 
은수미.jpg,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4806749&m=view, http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002197363
전우용 역사학자 트윗.jpg,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4803696&m=view, 
[한국일보 칼럼] 실체 없는 호남홀대론,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4803996&m=view,"https://hankookilbo.com/v/1d453f937f5c471eada18ddd00c9bfee[메아리] 실체 없는 호남홀대론호남무시, 타 지역에서는 동조 적어광주 간 문재인은 “치욕이자 아픔”총선 정략 홀대론 확대는 비판해야김원기, 임채정, 이용훈, 고건, 한덕수…우리가 익히 아는 이 이름들이 요즘 온라인과 모바일에서 돌아다니고 있다. 노무현 정부 당시 입법, 사법, 행정, 권력기관 등의 중요 자리를 차지했던 호남 출신 인사들의 명단이다. 이병완 노무현재단 이사장은 페이스북에 이런 글을 띄웠다. “2005년 노무현 대통령은 지시했다. ‘역대 정권에서 광주ㆍ전남 출신이 배제된 정부 핵심 직책이 예산 분야와 육군 책임자다. 내 임기 중 두 분야는 꼭 광주ㆍ전남 인사로 하자.’ 그래서 두 사람이 발탁됐다. 예산처 장관(장병완)과 육참총장(김장수)이었다.” 10여 년 전 당시 호남 인사가 얼마나 많이 중용됐는지를 보여주는 글이 새삼 떠도는 것은 문재인과, 노무현 정부의 ‘호남홀대론’에 대한 호남의 반감이 그만큼 강하기 때문이다. 지금 호남의 반문재인 정서는 단순히 개인 문재인을 싫어하는 게 아니다. 노무현과 참여정부에 대한 감정까지 포함하고 있다. 과거 민주정부를 세우는 데 결정적으로 기여한 호남에서 바로 그 민주정부가 부정될 위기에 처했으니 예삿일이 아니다. 노무현-문재인에 대한 호남 정치권의 미묘한 시각은 노무현이 대통령 후보가 된 그 순간부터 어느 정도 엿볼 수 있었다. 그러나 지금과 같은 심각한 반문재인 정서는 지난해 야당 호남 지역구 의원들의 친노패권 공격과, 김욱 교수 등의 영남패권 공격으로 걷잡을 수 없이 확대됐다. 앞뒤를 뺀 발언 일부와 밑도 끝도 없는 뜬소문이 위력을 내면서 친노패권주의가 사실로 굳어졌고 선거를 앞둔 최근에는 호남 유권자 상당수가 거기에 동조하고 있다. 문제는 호남 사람들이 그렇게 비통해하고 애달파하는 호남홀대론을 타 지역 사람, 그것도 야권 지지자들이 이해하거나 동조하지 않는다는 것이다. 특히 영남의 야당 지지자들은, 그 지역에서 정치적 소수자를 자처하며 야당을 찍었으나 호남 사람 눈에 패권주의자를 뽑아준 꼴이 됐으니 난감해하고 있다. 이들은 노무현-문재인이 호남의 압도적 지지를 받고도 영남 지배 구조를 해체시키지 못했다는 비판은 할 수 있어도, 두 사람이 박정희나 전두환처럼 영남패권을 확대 강화하고 호남을 차별했다고는 생각하지 않는다. 지난해 새정치민주연합의 그 지루했던 갈등 시기에 틈만 나면 친노패권주의를 입에 올리던 정치인들이 정작 타인이 공감할 패권의 사례를 하나도 제시하지 못했던 것처럼 지금의 호남홀대론도 객관적 사례로 내놓은 것은 없다. 그러니 호남에서 호남홀대론이 아무리 확대, 강화돼도 바깥에서는 여전히 실체를 알 수 없는 모호하고 아리송한 주장으로 들릴 뿐이다. 문재인이 차기 대권 주자 선두를 지키는 이유가 바로 그 때문이 아니겠는가. 이 같은 괴리는 선거 결과에 따라 더 확대될 수 있다. 이미 분열된 정치 세력에 이어 야권 지지자마저 크게 갈라설 가능성이 있다. 상상도 하기 싫지만 만약 분열의 결과가 호남 대 비호남 구도로 이어진다면 끔찍한 비극이 될 수밖에 없다. 어렵게 힘을 합쳐 겨우 민주정부를 세우고도 10년 만에 보수세력에게 권력을 넘긴 민주화 세력이 호남홀대론 같은 불분명한 이유로 결별하는 것은 큰 죄를 짓는 것이다. 그렇지 않아도 민주화 세력은 지금 시대착오적 존재로 내몰리고 있지 않은가. 문재인 대표가 광주에서 자신에 대한 비판은 다 수용하겠다면서도 호남 차별이나 호남 홀대는 자신의 인생을 송두리째 부정하는 치욕이고 아픔이라고 한 것은, 그에 대한 좋고 싫음의 감정을 떠나, 경청해주어야 한다고 본다. 이왕 논란이 되고 있으니 우리 모두는 이 기회에 지지 정당이나 거주지역에 상관 없이 호남홀대론의 실체에 대해 한번 진지하게 생각해보자고 말하고 싶다. 실제로 호남이든 다른 곳이든 대한민국의 어느 한 지역이 홀대를 받는다면 그것은 정의롭지 못한 일이다. 만약 특정 지역이 정말 홀대를 받고 있다면 정파를 초월해 그것을 시정해야 한다. 호남홀대론은 그런 점에서 양심, 정의, 평등, 화합 그리고 역사의 문제라고 할 수 있다. 그러니 거꾸로 정치적 이익을 노리고 호남홀대론을 확대하는 세력은 경계하고 비판해야 한다. / 박광희 논설위원 khpark@hankookilbo.com"
현시간 전주시민과 더민주 문재인전대표.JPG,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4803932&m=view,"



































"
헬.조선의 선거투표함.jpg,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4803563&m=view,"?
사전투표가 시작된 첫날인 8일 오후 6시 투표가 마감되고 선관위로 이송되던 투표함이 봉인이 사라진채 발견됐다.
이번에 발견된 인천남동구 투표함 - 실수?/행정착오?로 봉인을 뜯어버렸다던데....
더 놀라운 사실은 봉인이 뜯겼는데 너무 멀쩡하다. 너무 깨끗하다.

이런식이면 그냥 뜯고 새로 붙여도 너무 감쪽 같지 않은가?

파파이스에서 정품인증 홀로그램 스티커가 10원 / 뜯기면 훼손되는 홀로그램 스티커가 12원이라던데...

스티커 뗀 자국이 전혀 안 남았다는게 문제
보통 저런 봉인실 떼면 자국이 남는데. 무려 총선투표에 사용되는 봉인테이프가 아~~~~무런 흔적도 안 남기도 깨끗하게 떼어졌다.!그리고 굳이 표 바꿔치기 하자면, 미리 몽땅 봉투에 넣어서 통째로 쏟아버리고 준비한거 털어넣으면, 고작 수 초~ 십 수 초면 될 듯.. "
오늘 문재인 익산 지원유세 풍경 인산인해.JPG,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4805535&m=view, 
문재인과 양향자의 포옹.jpg,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4804526&m=view,"악의적인 허위 오보로 인해 마음 고생하고,또 천정배 상대로 힘겹게 싸우고 있는 양향자 응원합니다. 화이팅.오늘 점심때 두분 사진입니다. (참고기사)http://www.gobalnews.com/news/articleView.html?idxno=179151. 양향자 문재인 갈등 구도 부각 위해 오보까지 낸 중앙■ 국민의당은 띄우고 더민주 내분은 강조중앙일보는 국민의당 천정배 후보를 띄우는 한편, 더민주 양향자 후보가 문재인 전 대표와의 갈등을 부각시키는 보도를 내놨다. 4일 <양향자 “문재인 영상 자르세요” 천정배 “호남 전 의석 석권할 것”>(4/4, 6면,http://me2.do/G8Y2BKbg)에서 중앙일보는 “문재인 영상이 나오면 안 돼야”라는 유권자의 반응을 확인한 양향자 후보가 “수행팀장에게 지시해” “저거(문재인 영상) 자르라고 하세요, 지금”이라 발언했다고 보도했다. 해당 보도는 이어 그 문재인 영상이 “양 후보 입당 당시 문 전 대표의 격려 영상”임을 강조하기도 했다.그러나 같은 날 양향자 더불어민주당 광주 서구을 후보 선거대책본부는 “양향자 후보가 문재인 전 대표가 나오는 동영상 장면을 자르라고 지시한 적이 없다”고 공식적으로 반박했다. 오히려 “‘반문정서’를 걱정하는 일부 지지자들의 ‘저 동영상 틀지 말라’는 요구가 있었지만, 양 후보는 이에 대해 ‘걱정이다 정말. 누가 저 프레임을 만들었나. 정치적 반감을 만든 사람들이 책임져야 할 일이다’고 말했다”는 것이다. 이는 명백한 오보이자 양 후보와 문 전 대표간의 갈등을 부각하는 악의적 보도다.  ▲ 4일자 중앙일보 6면 <양향자 “문재인 영상 자르세요” 천정배 “호남 전 의석 석권할 것”> ⓒ중앙일보PDF 다음은 4일자 <중앙일보> 보도 관련 양향자 광주 선대본 입장 전문오늘 <중앙일보>는 양향자 더불어민주당 광주 서구을 후보의 유세 차량 동영상에 문재인 전 더불어민주당 대표가 나오는 부분을 두고, 양 후보가 “저거자르라고 하세요, 지금.” 이라고 말했다고 보도했습니다.이는 사실이 아님을 분명히 밝힙니다.양향자 후보가 유세차량에서 상영해온 동영상 중에는 1월12일 양향자 후보 입당기자 회견 당시 동영상이 있으며, 문재인 전 대표가 나오는 부분이 있었습니다.반문정서를 걱정하는 일부 지지자들이, “저 동영상 틀지 말라”는 요구가 있었고,이에 대해 양향자 후보가 중앙일보 기자에서 설명한 취지와 워딩이 아래와 같습니다.“걱정이다 정말. 누가 저 프레임을 만들었나? 저 정치적 반감을 만든 사람들이 책임져야 할 일이다.”1. 양향자 후보는 해당 동영상을 “자르라”고 지시한 사실이 없습니다.2. 해당 동영상은 지금도 정상적으로 유세차에서 상영되고 있습니다.3. 양향자 후보는 정치혐오와 분열을 통해 자신의 정치적 생명을 연장하고자 하는 어떤 정치와도 타협하지 않을 것입니다. "
국민의당 선거운동원이 더민당 선거운동원들 성추행,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4804124&m=view,"【수원=뉴시스】이승호 이준석 기자 = 20대 총선 수원지역 유세 현장에서 60대 선거운동원이 상대 후보 측 여성 선거운동원 여러명을 성추행했다는 신고가 접수돼 경찰이 수사에 나섰다.

9일 수원서부경찰서 등에 따르면 사건은 전날 오후 6시40분께 수원 칠보사거리 앞에서 일어났다.

당시 수원을 국민의당 이대의 후보가 이곳에 유세차량을 세우고 연설하던 와중에 이 후보의 선거운동원 이모(63)씨가 길 건너에 있던 더불어민주당 백혜련 후보의 여성 선거유세원들에게 다가갔다.

백 후보의 유세원 8명은 파란색 상의와 모자 차림에 피켓을 들고 유세 중이었다.

이 후보 지지연설을 마친 이씨는 둘씩 짝지어 있는 이들 사이를 비집고 들어가 귓속말로 ""내 목소리 잘 들렸나""라고 했다.

그는 유세원 A(41·여)씨에게는 ""여기는 이쁜 애들이네""라고 말하면서 뒤에서 껴안듯이 A씨의 두 팔을 잡고 몸을 밀착했다.

A씨는 ""순식간에 벌어진 일이라 당혹스러워서 항의할 생각도 못했다""고 말했다.

이씨는 또다른 여성 유세원에게는 등을 치면서 ""고생하네. 고향이 어디야""라고 하기도 했다.

이를 목격한 백 후보의 유세원 관리 팀장은 이 후보 측에 ""사과하라""고 항의했지만 이씨 등은 ""잘못한 게 없다""고 맞서면서 승강이가 벌어졌다.

백 후보 측의 112 신고를 받고 출동한 해당 파출소는 A씨 등 피해자 8명 가운데 5명의 진술을 받은 뒤 사건을 경찰서로 넘겼다.

경찰은 선거기간인 점을 고려해 선거 이후인 18일 이씨와 피해자들을 불러 조사하기로 했다.

이씨는 ""민주당 후보로 경기도의원과 수원시의원 선거를 치른 적이 있고 백 후보도 고향 사람이어서 친근한 마음에 유세원 격려 차원에서 등을 두드렸다""며 ""양팔을 잡거나 반말을 하지 않았다""고 말했다.

이 후보도 ""모든 장면을 목격했다. 아무 것도 아닌 일로 경찰까지 부른 것은 백 후보 측이 선거를 방해하려는 목적""이라고 주장했다.

하지만 이 후보는 이날 백 후보 선거사무소로 공문을 보내 ""불쾌하게 한 점 사과드린다""고 했다.


http://m.media.daum.net/m/media/politics/newsview/20160409152442432

새정치에 취하네요"
황창화가 안철수 새누리당행 언급은 선거 슬로건이였네요.,http://mlbpark.donga.com/mlbpark/b.php?b=bullpen2&id=4804019&m=view, 시간 보면 아예 시작 하자마자 위아래 자막에 깔아 놓음그런데 이게 어디에 올라와 있냐면 황창화의 공식 선거 블로그이 블로그는 검색할 필요도 없이 포탈에서 황창화로 검색하면 본인이 바로 트위터로 이 게시물의 좌표를 링크고로 황창화의 캐치프레이즈는 안철수 새누리당행 차라리 황찍황이 더 낫지 않나?
